X,Y,fid,ENUMBER,BOROCODE,TAXBLOCK,TAXLOT,CEQR_NUM,ULURP_NUM,ZONING_MAP,DESCRIPTIO,BBL,x,y
998620.616959521,201122.932743901,4728,E-138,3,"2,723","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,230,001",998620.617,201122.933
998330.813829972,201137.546935755,7056,E-138,3,"2,722","13","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,220,013",998330.814,201137.547
998251.325390087,201138.361379065,7055,E-138,3,"2,722","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,220,010",998251.325,201138.361
998745.70034443,201138.623726269,4730,E-138,3,"2,723","38","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,230,038",998745.700,201138.624
998854.359854091,201152.254650935,4729,E-138,3,"2,723","36","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.","3,027,230,036",998854.360,201152.255
998199.128799666,201172.233806329,7054,E-138,3,"2,722","8","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,220,008",998199.129,201172.234
998450.018260188,201179.174928518,5419,E-138,3,"2,722","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,227,501",998450.018,201179.175
998572.317462377,201179.360978322,5420,E-138,3,"2,723","5","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,230,005",998572.317,201179.361
998361.192946455,201192.804901648,7057,E-138,3,"2,722","16","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,220,016",998361.193,201192.805
998911.505248162,201223.83226244,7062,E-138,3,"2,723","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.","3,027,230,030",998911.505,201223.832
998632.169342493,201228.308026096,7060,E-138,3,"2,723","7","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,230,007",998632.169,201228.308
998344.211817,201241.142061827,4727,E-138,3,"2,722","15","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,220,015",998344.212,201241.142
998908.352590535,201248.407639295,7061,E-138,3,"2,723","29","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.","3,027,230,029",998908.353,201248.408
999122.206435969,201322.768599977,4731,E-138,3,"2,724","33","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,033",999122.206,201322.769
1000786.40091528,201459.993546925,5512,R-99,3,"2,849","1","05BSA066K",378-04BZ,,,"3,028,490,001",1000786.401,201459.994
998905.62280514,201139.46220684,7063,E-138,3,"2,723","33","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,"No operable window and/or air intakes limitations;Underground Gasoline Storage Tanks* Testing Protocol.","3,027,230,033",998905.623,201139.462
998829.593327171,201149.148074997,7064,E-138,3,"2,723","37","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,230,037",998829.593,201149.148
999041.29784085,201280.272113384,7065,E-138,3,"2,724","1","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,001",999041.298,201280.272
999041.387734216,201414.877618841,7067,E-138,3,"2,724","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,010",999041.388,201414.878
999069.733321754,201442.012983201,7068,E-138,3,"2,724","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,012",999069.733,201442.013
999164.385891637,201385.042862519,7070,E-138,3,"2,724","30","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,030",999164.386,201385.043
999133.084277552,201359.954750516,7071,E-138,3,"2,724","31","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,031",999133.084,201359.955
999088.101679806,201322.421951731,7072,E-138,3,"2,724","34","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,240,034",999088.102,201322.422
998241.262051697,200915.577530111,7079,E-138,3,"2,732","5","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,320,005",998241.262,200915.578
998639.662970536,200952.081906589,7080,E-138,3,"2,733","6","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,330,006",998639.663,200952.082
998634.893933424,200988.581709948,7081,E-138,3,"2,733","7","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,330,007",998634.894,200988.582
999106.78980574,200923.102900373,7082,E-138,3,"2,734","2","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Hazardous Materials* Phase I and Phase II Testing Protocol,"3,027,340,002",999106.790,200923.103
998275.847966922,200659.92156809,7086,E-138,3,"2,737","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,370,010",998275.848,200659.922
998310.822448974,200675.785034196,7087,E-138,3,"2,737","11","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,370,011",998310.822,200675.785
998821.332493998,200725.131794029,7088,E-138,3,"2,738","13","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,380,013",998821.332,200725.132
998896.461324076,201602.865710325,5412,E-138,3,"2,719","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,197,501",998896.461,201602.866
999040.867851855,201622.604147821,7045,E-138,3,"2,719","31","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,190,031",999040.868,201622.604
998930.918611793,201664.347506918,5413,E-138,3,"2,719","7,502","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,197,502",998930.919,201664.348
999294.203229774,201824.30735978,7052,E-138,3,"2,720","46","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,046",999294.203,201824.307
999312.514506943,201838.825464369,7051,E-138,3,"2,720","45","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,045",999312.515,201838.825
999329.764071008,201852.502072124,7050,E-138,3,"2,720","44","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,044",999329.764,201852.502
999345.399013591,201864.898207959,7053,E-138,3,"2,720","7,501","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,207,501",999345.399,201864.898
999164.074774982,201867.355355055,7047,E-138,3,"2,720","9","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,009",999164.075,201867.355
999209.543585571,201889.26292183,5414,E-138,3,"2,720","12","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,012",999209.544,201889.263
999378.071561693,201890.802974957,7049,E-138,3,"2,720","41","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,041",999378.072,201890.803
999153.32421496,201892.37115632,7048,E-138,3,"2,720","10","04DCP003K","C050111ZMK; C050111AZMK; N050110ZRK; N050110AZRK",,Underground Gasoline Storage Tanks* Testing Protocol.,"3,027,200,010",999153.324,201892.371
