X,Y,fid,ID_NUMBER,FACILITY_NAME,ACTIVITY_LOCATION,FULL_ENFORCEMENT,HREPORT_UNIVERSE_RECORD,STREET_ADDRESS,CITY_NAME,STATE_CODE,ZIP_CODE,LATITUDE83,LONGITUDE83,FED_WASTE_GENERATOR,TRANSPORTER,ACTIVE_SITE,OPERATING_TSDF
996062.904803351,204672.161990936,725573,NYP004294286,CON EDISON - MANHOLE 8307,NY,------,Other,68 NOBLE ST,BROOKLYN,NY,"11222",40.728446,-73.957379,N  ,N  ,-----,------         
995159.983741928,202044.178419299,726961,NYR000225763,NORTH 9TH BROWNFIELD BCP #C224188,NY,------,Other,87 KENT AVE,BROOKLYN,NY,"11249",40.721234,-73.960641,N  ,N  ,-----,------         
996101.83431551,204413.505473559,734758,NYP005080999,CON EDISON - MANHOLE 4342,NY,------,Other,FRANKLIN ST & OAK ST INT,BROOKLYN,NY,"11222",40.727736,-73.957239,N  ,N  ,-----,------         
995988.587852719,205320.272146165,755367,NYP004724365,CON EDISON - SERVICE BOX 43446,NY,------,Other,7 FRANKLIN ST,BROOKLYN,NY,"11222",40.730225,-73.957646,N  ,N  ,-----,------         
996052.006630369,203717.60756885,800316,NYD013779293,WH CHRISTIAN & SONS,NY,------,Other,22-28 FRANKLIN ST,BROOKLYN,NY,11222-2039,40.725826,-73.95742,N  ,N  ,-----,------         
996033.737453966,203667.685228584,802568,NYP004011292,CON ED - MH 71378,NY,------,Other,E/S FRANKLIN ST 15` N/O,BROOKLYN,NY,11222-0000,40.725689,-73.957486,N  ,N  ,-----,------         
994951.247048887,203320.702800662,803805,NYD086231917,BAYSIDE FUEL OIL DEPOT CORP,NY,------,VSQG,1 N 12TH ST,BROOKLYN,NY,"11211",40.724738,-73.961392,"3  ",N  ,H----,------         
996089.075333932,202732.837398112,810465,NYN008010316,CITY METAL SMELTING & REFINING CO,NY,------,Other,61 N 13TH ST,BROOKLYN,NY,11211-1005,40.723123,-73.957288,N  ,N  ,-----,------         
995574.385616535,203824.857141809,810923,NYP004110946,CON EDISON  - VS 5778,NY,------,Other,40-49 QUAY ST.,BROOKLYN,NY,"11211",40.726121,-73.959143,N  ,N  ,-----,------         
996041.825957061,202426.41153414,816535,NYP004413555,CON EDISON MANHOLE: 4359,NY,------,Other,N 12TH ST & WYTHE AVE,BROOKLYN,NY,"11249",40.722282,-73.957459,N  ,N  ,-----,------         
995584.813039171,204640.965089183,828572,NYP004883001,CON EDISON,NY,------,Other,53 WEST ST,BROOKLYN,NY,"11209",40.728361,-73.959104,N  ,N  ,-----,------         
995876.488304585,203857.42595107,829462,NYP004743746,CON EDISON,NY,------,Other,90 QUAY ST,BROOKLYN,NY,"11222",40.72621,-73.958053,N  ,N  ,-----,------         
995681.067175536,202714.788946414,858840,NYP005088147,CON EDISON - VAULT 3477,NY,------,Other,N 12TH ST & KENT AVE INT,BROOKLYN,NY,"11249",40.723074,-73.95876,N  ,N  ,-----,------         
996104.440261516,202488.378481922,859130,NYP004842601,CON EDISON,NY,------,Other,55 WYTHE AVE,BROOKLYN,NY,"11249",40.722452,-73.957233,N  ,N  ,-----,------         
995766.455909462,203846.807707806,1121775,NYR000140814,NYC TRANSIT - 90 QUAY ST,NY,------,Other,90 QUAY ST,BROOKLYN,NY,"11222",40.726181,-73.95845,N  ,N  ,-----,------         
995514.558980524,202542.382041228,1514756,NYD986872265,NATIONAL GRID - K-WILLIAMSBURG WORKS,NY,------,SQG,50 KENT AVE,BROOKLYN,NY,"11249",40.722601,-73.959361,"2  ",N  ,H----,------         
998376.047285662,202401.065112924,671348,NYD001235951,LVSTIG BROS INC,NY,------,Other,501 LEONARD ST,BROOKLYN,NY,11222-3909,40.722209,-73.949038,N  ,N  ,-----,------         
998359.126871513,202421.457808655,635989,NYP004827986,CON EDISON,NY,------,Other,501 LEONARD ST SB14297,BROOKLYN,NY,"11222",40.722265,-73.949099,N  ,N  ,-----,------         
998359.126871513,202421.457808655,512617,NYP004827960,CON EDISON,NY,------,Other,501 LEONARD ST SB14295,BROOKLYN,NY,"11222",40.722265,-73.949099,N  ,N  ,-----,------         
998812.782303795,202592.233566396,799346,NYP004139374,CON EDISON MANHOLE M64806,NY,------,Other,GRAHAM AVE & DRIGGS ST,BROOKLYN,NY,"11222",40.722733,-73.947462,N  ,N  ,-----,------         
998892.049795531,202605.397306691,484864,NYP004752093,CON EDISON,NY,------,Other,MCGUINESS ST & DRIGGS AVE,BROOKLYN,NY,"11222",40.722769,-73.947176,N  ,N  ,-----,------         
998016.679885642,202630.386926058,632445,NYP004848752,CON EDISON,NY,------,Other,585 MANHATTAN AVE,BROOKLYN,NY,"11222",40.722839,-73.950334,N  ,N  ,-----,------         
998036.621952916,202657.358806388,493285,NYP004791208,CON EDISON,NY,------,Other,590 MANHATTAN AVE,BROOKLYN,NY,"11222",40.722913,-73.950262,N  ,N  ,-----,------         
998481.922891023,202890.78866497,820537,NYP004370938,CON EDISON MANHOLE: 4395,NY,------,Other,113 ECKFORD ST,BROOKLYN,NY,"11222",40.723553,-73.948655,N  ,N  ,-----,------         
998805.926174989,202931.0577592,643081,NYP004541686,CON EDISON SERVICE BOX: 67605,NY,------,Other,30 MCGUINESS BLVD,BROOKLYN,NY,"11222",40.723663,-73.947486,N  ,N  ,-----,------         
998729.138446225,202944.491984087,604153,NYP004542551,CON EDISON SERVICE BOX: 8412,NY,------,Other,29 MCGUINNESS BLVD,BROOKLYN,NY,"11222",40.7237,-73.947763,N  ,N  ,-----,------         
998092.034565636,203185.306834291,818375,NYP004410635,CON EDISON SERVICE BOX: 14292,NY,------,Other,572 LEONARD ST,BROOKLYN,NY,"11222",40.724362,-73.950061,N  ,N  ,-----,------         
998064.297648912,203218.44516455,461556,NYR000106922,PS 126K - JOHN ERICSSON JR SCHOOL,NY,------,LQG,424 LEONARD ST,BROOKLYN,NY,"11222",40.724453,-73.950161,"1  ",N  ,H----,------         
998567.357587561,203254.441938522,489219,NYP004737300,CON EDISON,NY,------,Other,130 NASSAU AVE,BROOKLYN,NY,"11222",40.724551,-73.948346,N  ,N  ,-----,------         
998876.661443876,203301.26126261,628149,NYP004368585,CON EDISON SERVICE BOX: 8294,NY,------,Other,64 NEWELL ST,BROOKLYN,NY,"11222",40.724679,-73.94723,N  ,N  ,-----,------         
998012.125754523,203327.714926617,820586,NYP004540233,CON EDISON SERVICE BOX: 14284,NY,------,Other,581 LEONARD ST,BROOKLYN,NY,"11206",40.724753,-73.950349,N  ,N  ,-----,------         
998821.458164016,203375.551623537,460389,NYP004183042,CON EDISON - MANHOLE 4426,NY,------,Other,92 NEWELL STREET & NASSAU AVE,BROOKLYN,NY,"11222",40.724883,-73.947429,N  ,N  ,-----,------         
998822.565998507,203377.00961671,813602,NYP000954727,VERIZON NEW YORK INC MANHOLE,NY,------,Other,NEWELL ST AND NASSAU AV,NEW YORK,NY,"10016",40.724887,-73.947425,N  ,N  ,-----,------         
998499.035796384,203485.023537516,820578,NYP004578001,CON EDISON SERVICE BOX: 8410,NY,------,Other,77 MCGUINNESS BLVD,BROOKLYN,NY,"11222",40.725184,-73.948592,N  ,N  ,-----,------         
997952.155432807,203504.017407694,513150,NYP004825465,CON EDISON,NY,------,Other,600 LEONARD ST,BROOKLYN,NY,"11222",40.725237,-73.950565,N  ,N  ,-----,------         
998482.938354179,203521.082899397,630151,NYP004788444,CON EDISON,NY,------,Other,79 MCGUINESS BLVD,BROOKLYN,NY,"11222",40.725283,-73.94865,N  ,N  ,-----,------         
998482.938354179,203521.082899397,512429,NYP004797254,CON EDISON,NY,------,Other,79 MCGUINNESS BLVD,BROOKLYN,NY,"11222",40.725283,-73.94865,N  ,N  ,-----,------         
998482.938354179,203521.082899397,516872,NYP004819383,CON EDISON,NY,------,Other,79 MCGUINESS BLVD,BROOKLYN,NY,"11222",40.725283,-73.94865,N  ,N  ,-----,------         
998180.779207161,203585.393843502,466126,NYP004294278,CON EDISON - MANHOLE 4397,NY,------,Other,65 EKFORD ST,BROOKLYN,NY,"11222",40.72546,-73.94974,N  ,N  ,-----,------         
998180.779207161,203585.393843502,463625,NYP004341616,CON EDISON - SERVICE BOX 12833,NY,------,Other,206 ECKFORD ST,BROOKLYN,NY,"11211",40.72546,-73.94974,N  ,N  ,-----,------         
998180.779207161,203585.393843502,458514,NYP004293494,CON EDISON - MANHOLE 4391,NY,------,Other,209 ECKFORD ST,BROOKLYN,NY,"11222",40.72546,-73.94974,N  ,N  ,-----,------         
998712.550332164,203336.867174308,823038,NYP004796116,CON EDISON,NY,------,Other,143 NASSAU AVE,BROOKLYN,NY,"11222",40.724777,-73.947822,N  ,N  ,-----,------         
998717.385116559,203131.387048212,824067,NYP004354296,CON EDISON,NY,------,Other,52 MCGUINNESS BLVD,BROOKLYN,NY,"11222",40.724213,-73.947805,N  ,N  ,-----,------         
997936.707089819,202883.551986287,825228,NYP004798336,CON EDISON,NY,------,Other,620 MANHATTAN AVE,BROOKLYN,NY,"11222",40.723534,-73.950622,N  ,N  ,-----,------         
997892.309291439,202969.509169469,1163787,NYR000038778,MTA NYCT - NASSAU AVENUE STATION,NY,------,Other,NASSAU & MANHATTAN AVE,BROOKLYN,NY,"11222",40.72377,-73.950782,N  ,N  ,-----,------         
996527.16519424,203555.352069971,576424,NYD986899425,WH CHRISTIAN & SONS,NY,------,SQG,211-217 BANKER ST,BROOKLYN,NY,"11222",40.72538,-73.955706,"2  ",N  ,H----,------         
996534.087369794,203023.431454002,469124,NYP004294831,CON EDISON - MANHOLE 8356,NY,------,Other,23 NORTH 15 TH ST / DENNIS   ST,BROOKLYN,NY,"11222",40.72392,-73.955682,N  ,N  ,-----,------         
996571.298090714,203433.687738084,459856,NYP004296307,CON EDISON - MANHOLE 4319,NY,------,Other,BANKER ST & MESSE ROLE AVE,BROOKLYN,NY,"11222",40.725046,-73.955547,N  ,N  ,-----,------         
996662.261825253,203877.490165932,488851,NYP004182986,CON EDISON MANHOLE: 19130,NY,------,Other,12 CLIFFORD PL & MESEROLE AVE,BROOKLYN,NY,"11222",40.726264,-73.955218,N  ,N  ,-----,------         
996699.222263499,204767.571580976,447692,NYP004351003,CON EDISON SERVICE BOX: 8310,NY,------,Other,135 NOBLE ST,BROOKLYN,NY,"11222",40.728707,-73.955083,N  ,N  ,-----,------         
996854.633296775,202786.052119476,334673,NYD001482785,LAFAYETTE GRINDING CORPOR,NY,------,Other,115 BANKER ST,BROOKLYN,NY,"11222",40.723268,-73.954526,N  ,N  ,-----,------         
997071.925597175,204917.870870094,488802,NYP004745527,CON EDISON,NY,------,Other,854 MANHATTAN AVE,BROOKLYN,NY,"11222",40.729119,-73.953738,N  ,N  ,-----,------         
997075.269665304,204883.625451351,275739,NYD982795155,GREENPOINT DRY CLEANER INC,NY,------,SQG,850 MANHATTAN AVE,BROOKLYN,NY,"11222",40.729025,-73.953726,"2  ",N  ,H----,------         
997081.313312656,202893.649039884,484854,NYP004739843,CON EDISON,NY,------,Other,35 DOBBIN ST,BROOKLYN,NY,"11222",40.723563,-73.953708,N  ,N  ,-----,------         
997099.552745766,203518.851713192,490051,NYP004745758,CON EDISON,NY,------,Other,128 GUERNSEY ST,BROOKLYN,NY,"11222",40.725279,-73.953641,N  ,N  ,-----,------         
997131.326296906,204751.767108041,373689,NYP004274189,CON EDISON MANHOLE: 4325,NY,------,Other,832 MANHATTAN AVE,BROOKLYN,NY,"11222",40.728663,-73.953524,N  ,N  ,-----,------         
997176.579017802,204610.794833834,458136,NYP004291779,CON EDISON - MANHOLE 15060,NY,------,Other,MANHATTAN AVE,BROOKLYN,NY,"11222",40.728276,-73.953361,N  ,N  ,-----,------         
997292.962277835,204143.783976585,581599,NYP000959965,METRO OIL,NY,------,Other,100 MESEROLE AVE,BROOKLYN,NY,"11222",40.726994,-73.952942,N  ,N  ,-----,------         
997364.729530923,204179.891595574,293831,NYR000140277,MTA NYCT - MESEROLE AVENUE SUBSTATION,NY,------,Other,MESEROLE & MANHATTAN AVES,BROOKLYN,NY,"11222",40.727093,-73.952683,N  ,N  ,-----,------         
997573.626286785,204340.67597153,283756,NYR000107904,REGIONAL MGMT & CONSULTING INC,NY,------,Other,671 LEONARD ST - APT BLDG,BROOKLYN,NY,"11222",40.727534,-73.951929,N  ,N  ,-----,------         
997576.28335923,203038.191790934,565926,NYR000179333,NYC DEPT OF PARKS,NY,------,LQG,776 LORIMER STREET,BROOKLYN,NY,"11222",40.723959,-73.951922,"1  ",N  ,H----,------         
997651.493572866,202868.454812308,378882,NYP004292884,CON EDISON MANHOLE: 4377,NY,------,Other,BEDFORD AVE & LORIMER ST E SID,BROOKLYN,NY,"11211",40.723493,-73.951651,N  ,N  ,-----,------         
997762.027018159,202981.094706942,463972,NYP004293809,CON EDISON - MANHOLE 59708,NY,------,Other,NWS BEDFORD AVE N11,BROOKLYN,NY,"11211",40.723802,-73.951252,N  ,N  ,-----,------         
997837.739292284,204388.914573846,518716,NYP004846828,CON EDISON,NY,------,Other,208 ECKFORD ST & MESEROLE AVE,BROOKLYN,NY,"11233",40.727666,-73.950976,N  ,N  ,-----,------         
997856.586804524,204388.560828694,499341,NYR000093617,NYC DEPT OF EDUCATION - PS 31K,NY,------,SQG,75 MESEROLE AVE,BROOKLYN,NY,"11222",40.727665,-73.950908,"2  ",N  ,H----,------         
997709.684021761,203399.682531883,587210,NYP004537569,CON EDISON SERVICE BOX: 77161,NY,------,Other,678 MANHATTAN AVE,BROOKLYN,NY,"11206",40.724951,-73.95144,N  ,N  ,-----,------         
997273.802111693,203694.552697913,604657,NYP004414876,CON EDISON SERVICE BOX: 14358,NY,------,Other,1003 LORIMER ST,BROOKLYN,NY,"11222",40.725761,-73.953012,N  ,N  ,-----,------         
997176.579017802,204610.794833834,607620,NYR000186379,RITE AID #4782,NY,------,VSQG,783 MANHATTAN AVE,BROOKLYN,NY,"11222",40.728276,-73.953361,"3  ",N  ,H----,------         
996662.261825253,203877.490165932,621770,NYP004182978,CON EDISON,NY,------,Other,12 CLIFFORD PL & MESEROLE AVE,BROOKLYN,NY,"11222",40.726264,-73.955218,N  ,N  ,-----,------         
996829.762141013,204774.197055928,625189,NYP004469706,CON EDISON SERVICE BOX: 8314,NY,------,Other,LORIMER ST & NOBLE ST,BROOKLYN,NY,"11222",40.728725,-73.954612,N  ,N  ,-----,------         
997805.153243537,203185.144494896,635119,NYP004745394,CON EDISON,NY,------,Other,650 MANHATTAN AVE,BROOKLYN,NY,"11222",40.724362,-73.951096,N  ,N  ,-----,------         
997870.845603134,203676.664715496,641755,NYP004182994,CON EDISON - MANHOLE 75837,NY,------,Other,OPP 112 NORMAN AVE & LEONARD S,BROOKLYN,NY,"11222",40.725711,-73.950858,N  ,N  ,-----,------         
996792.137576503,202500.38374914,694705,NYD001338631,NASHMATEL WARE,NY,------,Other,1 NASSAU AVE,BROOKLYN,NY,11222-3115,40.722484,-73.954752,N  ,N  ,-----,------         
997651.493572866,202868.454812308,735640,NYP004197489,CON EDISON,NY,------,Other,BEDFORD AVE & LORIMER ST,BROOKLYN,NY,"11222",40.723493,-73.951651,N  ,N  ,-----,------         
997453.602740136,203343.070092997,751671,NYP004754867,CON EDISON,NY,------,Other,966 LORIMER ST,BROOKLYN,NY,"11222",40.724796,-73.952364,N  ,N  ,-----,------         
997176.579017802,204610.794833834,752201,NYR000198077,CVS PHARMACY #10042,NY,------,VSQG,859 MANHATTAN AVE,BROOKLYN,NY,"11222",40.728276,-73.953361,"3  ",N  ,H----,------         
997176.579017802,204610.794833834,755603,NYR000245274,MANHATTAN AVENUE UNITS LLC,NY,------,Other,415 MANHATTAN AVE,BROOKLYN,NY,"11222",40.728276,-73.953361,N  ,N  ,-----,------         
997628.926697455,203578.160256507,756617,NYP004869099,CON EDISON - TRANSFORMER MANHOLE 626,NY,------,Other,94 NORMAN AVE & MANHATTAN AVE,BROOKLYN,NY,"11222",40.725441,-73.951731,N  ,N  ,-----,------         
997202.798398555,205336.55784498,756739,NYP004802682,CON EDISON,NY,------,Other,178 GREENPOINT AVE,BROOKLYN,NY,"11235",40.730268,-73.953265,N  ,N  ,-----,------         
997624.861805186,202908.516551841,757070,NYP004831984,CON EDISON,NY,------,Other,905 LORIMER ST,BROOKLYN,NY,"11222",40.723603,-73.951747,N  ,N  ,-----,------         
996678.533775342,202416.164567448,804943,NYR000196454,I M & N PATTI,NY,------,Other,8 BERRY ST,BROOKLYN,NY,"11249",40.722253,-73.955162,N  ,N  ,-----,------         
997047.786458795,204967.407221541,809135,NYD982535643,SUNSHINE LAUNDRIES,NY,------,Other,860 MANHATTAN AVE,BROOKLYN,NY,"11222",40.729255,-73.953825,N  ,N  ,-----,------         
996976.432484559,205203.092296751,809164,NYR000041814,MTA NYCT - GREENPOINT AVENUE STATION,NY,------,Other,GREENPOINT & MANHATTAN AVE,BROOKLYN,NY,"11222",40.729902,-73.954082,N  ,N  ,-----,------         
996501.039669006,204243.197037917,815541,NYP004183067,CON EDISON - MANHOLE 8022,NY,------,Other,131 CALYER STREET & CLIFFORD P,BROOKLYN,NY,"11222",40.727268,-73.955799,N  ,N  ,-----,------         
997603.592055701,204283.128070257,815542,NYP004183133,CON EDISON - MANHOLE 8218,NY,------,Other,136 MESEROLE AVE & LEONARD STR,BROOKLYN,NY,"11222",40.727376,-73.951821,N  ,N  ,-----,------         
996613.040896505,204736.194866617,819703,NYP004469680,CON EDISON SERVICE BOX: 8313,NY,------,Other,130 NOBLE ST,BROOKLYN,NY,"11222",40.728621,-73.955394,N  ,N  ,-----,------         
997502.283202581,203531.091809374,827990,NYP004777090,CON EDISON,NY,------,Other,83 NORMAN AVE,BROOKLYN,NY,"11222",40.725312,-73.952188,N  ,N  ,-----,------         
996423.948959362,203767.705273925,829368,NYP004296695,CON EDISON - MANHOLE 4319,NY,------,Other,"INT BANKER ST &AMP; MESSEROLE",BROOKLYN,NY,"11222",40.725963,-73.956078,N  ,N  ,-----,------         
996948.981708832,205226.395116662,834637,NYP004727582,CON EDISON,NY,------,Other,889 MANHATTAN AVE,BROOKLYN,NY,"11222",40.729966,-73.954181,N  ,N  ,-----,------         
997624.861805186,202908.516551841,856429,NYP004804480,CON EDISON,NY,------,Other,905 LORIMER ST,BROOKLYN,NY,"11234",40.723603,-73.951747,N  ,N  ,-----,------         
997176.579017802,204610.794833834,858259,NYR000186528,DBA RITE AID #10580,NY,------,VSQG,723-725 MANHATTAN AVE,BROOKLYN,NY,"11222",40.728276,-73.953361,"3  ",N  ,H----,------         
997364.729530923,204179.891595574,867628,NYP004746590,CON EDISON,NY,------,Other,MESEROLE AVE & MANHATTAN AVE,BROOKLYN,NY,"11222",40.727093,-73.952683,N  ,N  ,-----,------         
989630.711474103,202501.007433246,350101,NYP004241436,CON EDISON SERVICE BOX 932,NY,------,Other,291 E 4TH ST OPP,NEW YORK,NY,"10009",40.722493,-73.980588,N  ,N  ,-----,------         
990036.777300297,202560.851874404,378889,NYP004292546,CON EDISON SERVICE BOX: 1049,NY,------,Other,713 E 5TH ST FRONT OF,NEW YORK,NY,"10009",40.722657,-73.979123,N  ,N  ,-----,------         
989871.277795512,202641.329980396,420349,NYP004290185,CON EDISON SERVICE BOX: 26013,NY,------,Other,AVE C & 5TH ST,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,498218,NYP004290086,CON EDISON SERVICE BOX: 1058,NY,------,Other,E 5TH ST & AVE C,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,499083,NYP004290094,CON EDISON SERVICE BOX: 26016,NY,------,Other,AVE C & 5TH ST,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,499084,NYP004290102,CON EDISON SERVICE BOX: 26011,NY,------,Other,AVE C & 5TH ST,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,500313,NYP004290300,CON EDISON SERVICE BOX: 1046,NY,------,Other,5TH ST & AVE C,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,501659,NYP004290110,CON EDISON SERVICE BOX: 26017,NY,------,Other,AVE C & 5TH ST,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989871.277795512,202641.329980396,589872,NYP004290250,CON EDISON SERVICE BOX: 1063,NY,------,Other,5TH ST & AVE C,NEW YORK,NY,"10009",40.722878,-73.97972,N  ,N  ,-----,------         
989723.520405803,202716.712598887,444685,NYP004353942,CON EDISON SERVICE BOX: 1047,NY,------,Other,644 E 5TH ST,NEW YORK,NY,"10009",40.723085,-73.980253,N  ,N  ,-----,------         
989693.298229856,202756.417891678,502037,NYP004290896,CON EDISON SERVICE BOX: 1038,NY,------,Other,645 E 5TH ST,NEW YORK,NY,"10009",40.723194,-73.980362,N  ,N  ,-----,------         
989985.72701386,202761.950679937,499501,NYP004297073,CON EDISON SERVICE BOX: 26018,NY,------,Other,84 AVENUE C FRONT,NEW YORK,NY,"10009",40.723209,-73.979307,N  ,N  ,-----,------         
989882.890752815,202764.841082789,689354,NYP004291688,CON EDISON SERVICE BOX: 26012,NY,------,Other,77 AVE C,NEW YORK,NY,"10009",40.723217,-73.979678,N  ,N  ,-----,------         
990077.741464041,202807.14985873,599484,NYP004290813,CON EDISON SERVICE BOX: 1179,NY,------,Other,704 E 6TH ST OPPOSITE,NEW YORK,NY,"10009",40.723333,-73.978975,N  ,N  ,-----,------         
990018.696405528,202827.173893909,472727,NYP004727384,CON EDISON,NY,------,Other,702 E 6TH ST,NEW YORK,NY,"10009",40.723388,-73.979188,N  ,N  ,-----,------         
989447.134599721,202864.934339152,530339,NYP004771606,CON EDISON,NY,------,Other,612 E 5TH ST,NEW YORK,NY,"10009",40.723492,-73.98125,N  ,N  ,-----,------         
989992.07753222,202865.786684102,488725,NYP004741427,CON EDISON,NY,------,Other,AVENUE C & 6TH ST,NEW YORK,NY,"10009",40.723494,-73.979284,N  ,N  ,-----,------         
989992.07753222,202865.786684102,501660,NYP004290128,CON EDISON SERVICE BOX: 26019,NY,------,Other,6TH ST & AVE C SE COR,NEW YORK,NY,"10009",40.723494,-73.979284,N  ,N  ,-----,------         
989992.07753222,202865.786684102,682049,NYP004201042,CON EDISON,NY,------,Other,E 6TH ST & AVE C,NEW YORK,NY,"10001",40.723494,-73.979284,N  ,N  ,-----,------         
